Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
305.235,TraderOne,Tick,884,925,-41,41,152500,152900,26612,172788,185088,OK
305.5,TraderOne,Tick,884,925,-41,41,152500,152900,26612,172788,185088,OK
305.75,TraderOne,Tick,884,925,-41,41,152500,152800,26612,172788,185088,OK
306.0,TraderOne,Tick,884,925,-41,41,152500,152800,26612,172788,185088,OK
306.235,TraderOne,Tick,884,925,-41,41,152500,152800,26612,172788,185088,OK
306.547,TraderOne,Tick,888,925,-37,37,152500,152600,26551,172449,176149,OK
306.782,TraderOne,Tick,888,925,-37,37,152500,152600,26551,172449,176149,OK
306.969,TraderOne,Tick,888,925,-37,37,152500,152600,26551,172449,176149,OK
307.219,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
307.5,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
307.719,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
308.032,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
308.266,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
308.485,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
308.782,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
308.985,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
309.25,TraderOne,Tick,888,925,-37,37,152500,152900,26551,172449,183549,OK
309.547,TraderOne,Tick,892,933,-41,41,152600,153200,26368,172232,184532,OK
309.782,TraderOne,Tick,892,933,-41,41,152600,153400,26368,172232,184532,OK
310.032,TraderOne,Tick,892,933,-41,41,152600,153400,26368,172232,184532,OK
310.375,TraderOne,Tick,892,937,-45,45,153800,154100,26307,168693,182193,OK
310.485,TraderOne,Tick,897,937,-40,40,153800,154200,26461,170039,182039,OK
310.735,TraderOne,Tick,901,937,-36,36,153800,154200,26584,170716,181516,OK
310.985,TraderOne,Tick,905,940,-35,35,154000,154200,26661,171139,178139,OK
311.235,TraderOne,Tick,905,940,-35,35,154000,154200,26661,171139,178139,OK
311.579,TraderOne,Tick,905,940,-35,35,154100,154200,26661,171139,174639,OK
311.75,TraderOne,Tick,905,940,-35,35,154100,154200,26661,171139,174639,OK
311.954,TraderOne,Tick,905,940,-35,35,154100,154200,26661,171139,174639,OK
312.219,TraderOne,Tick,905,940,-35,35,154100,154200,26661,171139,174639,OK
312.469,TraderOne,Tick,905,940,-35,35,154100,154200,26661,171139,174639,OK
312.75,TraderOne,Tick,909,940,-31,31,153600,154200,26599,171601,180901,OK
312.954,TraderOne,Tick,909,940,-31,31,153600,154200,26599,171601,180901,OK
313.235,TraderOne,Tick,909,940,-31,31,153600,154300,26599,171601,180901,OK
313.5,TraderOne,Tick,909,944,-35,35,154300,154300,26537,171263,171263,OK
313.704,TraderOne,Tick,909,944,-35,35,154300,154300,26537,171263,171263,OK
313.969,TraderOne,Tick,909,944,-35,35,154300,154300,26537,171263,171263,OK
314.235,TraderOne,Tick,909,944,-35,35,154300,154300,26537,171263,171263,OK
314.516,TraderOne,Tick,909,944,-35,35,154300,154300,26537,171263,171263,OK
314.797,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
314.954,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
315.219,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
315.547,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
315.75,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
316.032,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
316.235,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
316.5,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
316.735,TraderOne,Tick,909,954,-45,45,154500,154300,26383,170417,161417,OK
317.016,TraderOne,Tick,909,964,-55,55,154300,154200,26229,169571,164071,OK
317.266,TraderOne,Tick,909,974,-65,65,154300,154200,26538,169262,162762,OK
317.5,TraderOne,Tick,909,984,-75,75,154500,154200,26847,169953,147453,OK
317.75,TraderOne,Tick,909,994,-85,85,154300,154200,27156,170644,162144,OK
318.047,TraderOne,Tick,909,994,-85,85,154300,154200,27156,170644,162144,OK
318.313,TraderOne,Tick,909,994,-85,85,154300,153900,27156,170644,145144,OK
318.516,TraderOne,Tick,909,994,-85,85,154300,153800,27156,170644,145144,OK
318.704,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
319.047,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
319.25,TraderOne,Tick,909,994,-85,85,154300,153800,27156,170644,145144,OK
319.547,TraderOne,Tick,909,994,-85,85,154300,153800,27156,170644,145144,OK
319.75,TraderOne,Tick,909,994,-85,85,154300,153700,27156,170644,145144,OK
320.0,TraderOne,Tick,909,994,-85,85,154400,153700,27156,170644,145144,OK
320.313,TraderOne,Tick,909,994,-85,85,154400,153700,27156,170644,145144,OK
320.532,TraderOne,Tick,909,994,-85,85,154400,153900,27156,170644,145144,OK
320.719,TraderOne,Tick,909,994,-85,85,154400,153900,27156,170644,145144,OK
321.016,TraderOne,Tick,909,994,-85,85,154400,153900,27156,170644,145144,OK
321.297,TraderOne,Tick,909,994,-85,85,154400,153900,27156,170644,145144,OK
321.547,TraderOne,Tick,909,994,-85,85,154400,153900,27156,170644,145144,OK
321.75,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
322.032,TraderOne,Tick,909,994,-85,85,154300,153800,27156,170644,145144,OK
322.25,TraderOne,Tick,909,994,-85,85,154300,153800,27156,170644,145144,OK
322.532,TraderOne,Tick,909,994,-85,85,154200,153800,27156,170644,145144,OK
322.75,TraderOne,Tick,909,994,-85,85,154200,153800,27156,170644,145144,OK
323.0,TraderOne,Tick,909,994,-85,85,154200,153800,27156,170644,145144,OK
323.25,TraderOne,Tick,909,994,-85,85,154200,153800,27156,170644,145144,OK
323.5,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
323.75,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
324.0,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
324.282,TraderOne,Tick,909,994,-85,85,154400,153800,27156,170644,145144,OK
324.5,TraderOne,Tick,909,994,-85,85,153900,153800,27156,170644,162144,OK
324.75,TraderOne,Tick,909,994,-85,85,153900,153800,27156,170644,162144,OK
324.954,TraderOne,Tick,909,994,-85,85,153900,153800,27156,170644,162144,OK
325.25,TraderOne,Tick,909,994,-85,85,153900,153600,27156,170644,145144,OK
325.516,TraderOne,Tick,913,994,-81,81,153400,153600,27095,171105,187305,OK
325.735,TraderOne,Tick,913,994,-81,81,153400,153600,27095,171105,187305,OK
325.954,TraderOne,Tick,913,994,-81,81,153400,153600,27095,171105,187305,OK
326.297,TraderOne,Tick,918,994,-76,76,153000,153600,27018,171682,194482,OK
326.485,TraderOne,Tick,918,994,-76,76,153000,153500,27018,171682,194482,OK
326.782,TraderOne,Tick,918,994,-76,76,153000,153500,27018,171682,194482,OK
327.0,TraderOne,Tick,918,994,-76,76,153000,153400,27018,171682,194482,OK
327.219,TraderOne,Tick,918,994,-76,76,153000,153400,27018,171682,194482,OK
327.516,TraderOne,Tick,918,1003,-85,85,153500,153400,26880,171820,163320,OK
327.782,TraderOne,Tick,918,1003,-85,85,154000,153400,26880,171820,146320,OK
328.047,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
328.282,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
328.469,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
328.797,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
328.985,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
329.266,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
329.516,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
329.75,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
329.954,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
330.266,TraderOne,Tick,927,1003,-76,76,152900,153400,26742,172858,195658,OK
330.5,TraderOne,Tick,927,1003,-76,76,152900,153500,26742,172858,195658,OK
330.75,TraderOne,Tick,927,1012,-85,85,154000,153500,26604,172096,146596,OK
331.032,TraderOne,Tick,927,1012,-85,85,154000,153500,26604,172096,146596,OK
331.235,TraderOne,Tick,927,1012,-85,85,154000,153400,26604,172096,146596,OK
331.516,TraderOne,Tick,927,1012,-85,85,154000,153400,26604,172096,146596,OK
331.75,TraderOne,Tick,935,1012,-77,77,152800,153400,26481,173019,196119,OK
332.0,TraderOne,Tick,935,1012,-77,77,152800,153400,26481,173019,196119,OK
332.266,TraderOne,Tick,935,1012,-77,77,152800,153400,26481,173019,196119,OK
332.485,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
332.766,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
333.032,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
333.313,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
333.454,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
333.704,TraderOne,Tick,935,1020,-85,85,154000,153400,26358,173142,147642,OK
334.063,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
334.219,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
334.516,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
334.766,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
335.016,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
335.25,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
335.485,TraderOne,Tick,935,1020,-85,85,154000,153200,26358,173142,147642,OK
335.75,TraderOne,Tick,944,1020,-76,76,152800,153200,26220,173280,196080,OK
335.969,TraderOne,Tick,944,1020,-76,76,152800,153200,26220,173280,196080,OK
336.235,TraderOne,Tick,944,1020,-76,76,152800,153200,26220,173280,196080,OK
336.563,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
336.735,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
337.063,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
337.25,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
337.532,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
337.719,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
338.047,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
338.282,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
338.5,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
338.797,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
339.016,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
339.219,TraderOne,Tick,944,1029,-85,85,154000,153300,26082,173418,147918,OK
339.547,TraderOne,Tick,944,1029,-85,85,154000,153500,26082,173418,147918,OK
339.719,TraderOne,Tick,944,1029,-85,85,154000,153500,26082,173418,147918,OK
339.969,TraderOne,Tick,944,1029,-85,85,154000,153500,26082,173418,147918,OK
340.204,TraderOne,Tick,944,1029,-85,85,154000,153500,26082,173418,147918,OK
340.532,TraderOne,Tick,944,1029,-85,85,154000,153500,26082,173418,147918,OK
340.75,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
341.047,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
341.204,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
341.454,TraderOne,Tick,944,1029,-85,85,153800,153300,26082,173418,147918,OK
341.766,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
342.0,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
342.266,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
342.547,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
342.75,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
343.063,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
343.25,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
343.547,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
343.704,TraderOne,Tick,944,1029,-85,85,154100,153300,26082,173418,147918,OK
344.032,TraderOne,Tick,953,1029,-76,76,152800,153300,25944,174456,197256,OK
344.25,TraderOne,Tick,953,1029,-76,76,152800,153000,25944,174456,189656,OK
344.454,TraderOne,Tick,953,1029,-76,76,152800,153000,25944,174456,189656,OK
344.719,TraderOne,Tick,961,1029,-68,68,152500,152900,25822,174578,194978,OK
345.047,TraderOne,Tick,961,1029,-68,68,152500,152900,25822,174578,194978,OK
345.25,TraderOne,Tick,961,1029,-68,68,152500,152900,25822,174578,194978,OK
345.485,TraderOne,Tick,961,1029,-68,68,152500,152900,25822,174578,194978,OK
345.797,TraderOne,Tick,961,1029,-68,68,152500,152700,25822,174578,188178,OK
346.047,TraderOne,Tick,961,1032,-71,71,152900,152700,25776,175224,161024,OK
346.266,TraderOne,Tick,961,1036,-75,75,152800,152700,25898,175502,168002,OK
346.516,TraderOne,Tick,961,1046,-85,85,152800,152600,26204,177196,160196,OK
346.782,TraderOne,Tick,961,1046,-85,85,152800,152800,26204,177196,177196,OK
347.016,TraderOne,Tick,961,1046,-85,85,152800,152700,26204,177196,168696,OK
347.235,TraderOne,Tick,961,1046,-85,85,152800,152700,26204,177196,168696,OK
347.547,TraderOne,Tick,961,1046,-85,85,152800,152700,26204,177196,168696,OK
347.719,TraderOne,Tick,961,1046,-85,85,152500,152700,26204,177196,194196,OK
348.032,TraderOne,Tick,961,1046,-85,85,152500,152700,26204,177196,194196,OK
348.297,TraderOne,Tick,969,1046,-77,77,152000,152700,26082,178918,202018,OK
348.5,TraderOne,Tick,969,1046,-77,77,152000,152700,26082,178918,202018,OK
348.75,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
349.0,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
349.25,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
349.485,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
349.797,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
349.985,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
350.204,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
350.5,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
350.735,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
350.954,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
351.219,TraderOne,Tick,969,1046,-77,77,152000,152600,26082,178918,202018,OK
351.485,TraderOne,Tick,969,1046,-77,77,152000,152500,26082,178918,202018,OK
351.75,TraderOne,Tick,969,1054,-85,85,152700,152500,25960,179040,162040,OK
351.985,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
352.235,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
352.516,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
352.735,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
353.016,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
353.25,TraderOne,Tick,969,1054,-85,85,152700,152300,25960,179040,153540,OK
353.469,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
353.797,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
354.016,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
354.235,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
354.469,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
354.704,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
354.985,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
355.25,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
355.5,TraderOne,Tick,969,1054,-85,85,152800,152100,25960,179040,153540,OK
355.766,TraderOne,Tick,969,1054,-85,85,152800,152500,25960,179040,153540,OK
355.954,TraderOne,Tick,969,1054,-85,85,152800,152500,25960,179040,153540,OK
356.204,TraderOne,Tick,969,1054,-85,85,152800,152500,25960,179040,153540,OK
356.547,TraderOne,Tick,969,1054,-85,85,152800,152400,25960,179040,153540,OK
356.782,TraderOne,Tick,969,1054,-85,85,152800,152400,25960,179040,153540,OK
357.047,TraderOne,Tick,969,1054,-85,85,152800,152400,25960,179040,153540,OK
357.204,TraderOne,Tick,969,1054,-85,85,152800,152400,25960,179040,153540,OK
357.454,TraderOne,Tick,969,1054,-85,85,153000,152400,25960,179040,153540,OK
357.719,TraderOne,Tick,969,1054,-85,85,153000,152400,25960,179040,153540,OK
358.032,TraderOne,Tick,969,1054,-85,85,152700,152400,25960,179040,153540,OK
358.282,TraderOne,Tick,969,1054,-85,85,152700,152400,25960,179040,153540,OK
358.5,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
358.782,TraderOne,Tick,969,1054,-85,85,152800,152100,25960,179040,153540,OK
359.016,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
359.266,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
359.516,TraderOne,Tick,969,1054,-85,85,152700,152100,25960,179040,153540,OK
359.829,TraderOne,Tick,969,1054,-85,85,152700,151400,25960,179040,153540,OK
360.0,TraderOne,Tick,969,1054,-85,85,152000,151400,25960,179040,153540,OK
360.25,TraderOne,Tick,969,1054,-85,85,152000,151400,25960,179040,153540,OK
360.469,TraderOne,Tick,969,1054,-85,85,152000,151800,25960,179040,162040,OK
360.75,TraderOne,Tick,969,1054,-85,85,152400,152000,25960,179040,153540,OK
360.985,TraderOne,Tick,969,1054,-85,85,152400,152300,25960,179040,170540,OK
361.266,TraderOne,Tick,969,1054,-85,85,152400,152300,25960,179040,170540,OK
361.469,TraderOne,Tick,969,1054,-85,85,152400,152300,25960,179040,170540,OK
361.766,TraderOne,Tick,969,1054,-85,85,152400,152300,25960,179040,170540,OK
361.985,TraderOne,Tick,969,1054,-85,85,152600,152300,25960,179040,153540,OK
362.25,TraderOne,Tick,969,1054,-85,85,151900,152300,25960,179040,204540,OK
362.485,TraderOne,Tick,969,1054,-85,85,152500,152300,25960,179040,162040,OK
362.797,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
362.969,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
363.266,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
363.5,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
363.75,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
364.0,TraderOne,Tick,969,1054,-85,85,152500,152100,25960,179040,153540,OK
364.219,TraderOne,Tick,969,1054,-85,85,152200,152100,25960,179040,170540,OK
364.5,TraderOne,Tick,969,1054,-85,85,152200,152100,25960,179040,170540,OK
364.766,TraderOne,Tick,969,1054,-85,85,151900,152100,25960,179040,196040,OK
365.063,TraderOne,Tick,969,1054,-85,85,151800,152100,25960,179040,204540,OK
365.25,TraderOne,Tick,969,1054,-85,85,151800,152100,25960,179040,204540,OK
365.5,TraderOne,Tick,969,1054,-85,85,151800,152100,25960,179040,204540,OK
365.766,TraderOne,Tick,969,1054,-85,85,152200,152100,25960,179040,170540,OK
365.954,TraderOne,Tick,969,1054,-85,85,152200,152100,25960,179040,170540,OK
366.25,TraderOne,Tick,969,1054,-85,85,151800,152100,25960,179040,204540,OK
366.485,TraderOne,Tick,969,1054,-85,85,152000,151500,25960,179040,153540,OK
366.766,TraderOne,Tick,969,1054,-85,85,152000,151500,25960,179040,153540,OK
366.985,TraderOne,Tick,969,1054,-85,85,152000,151500,25960,179040,153540,OK
367.297,TraderOne,Tick,969,1054,-85,85,152100,151500,25960,179040,153540,OK
367.547,TraderOne,Tick,969,1054,-85,85,152100,151600,25960,179040,153540,OK
367.704,TraderOne,Tick,969,1054,-85,85,152100,151800,25960,179040,153540,OK
368.0,TraderOne,Tick,969,1054,-85,85,152100,151800,25960,179040,153540,OK
368.297,TraderOne,Tick,969,1054,-85,85,152100,151800,25960,179040,153540,OK
368.516,TraderOne,Tick,969,1054,-85,85,152100,151800,25960,179040,153540,OK
368.735,TraderOne,Tick,969,1054,-85,85,152100,151800,25960,179040,153540,OK
369.032,TraderOne,Tick,969,1054,-85,85,152100,151700,25960,179040,153540,OK
369.219,TraderOne,Tick,969,1054,-85,85,152100,151700,25960,179040,153540,OK
369.454,TraderOne,Tick,969,1054,-85,85,152100,151700,25960,179040,153540,OK
369.75,TraderOne,Tick,969,1054,-85,85,152100,151700,25960,179040,153540,OK
370.063,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
370.282,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
370.485,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
370.766,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
371.016,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
371.266,TraderOne,Tick,969,1054,-85,85,152100,152000,25960,179040,170540,OK
